File name,Euler number,Trabecular thickness (plate model),Trabecular pattern factor,Bone perimeter / area ratio,Number of objects,Average object area-equivalent circle diameter,Average object area
im000699.tif,14,3.35931011,0.2193815,0.59536034,14,7.54758911,44.74107143
im000698.tif,12,3.30650705,0.1724428,0.60486791,12,8.18318045,52.59375
im000697.tif,12,3.44872653,0.14767959,0.57992421,12,8.39834303,55.39583333
im000696.tif,14,3.47922868,0.18306595,0.57484005,14,8.16892857,52.41071429
im000695.tif,14,3.76359904,0.18019868,0.53140624,14,8.36352781,54.9375
im000694.tif,14,3.81237808,0.18176523,0.52460694,14,8.7175963,59.6875
im000693.tif,14,4.05911128,0.19790222,0.49271869,14,8.79743003,60.78571429
im000692.tif,15,4.11442308,0.19821669,0.48609488,15,8.57679513,57.775
im000691.tif,11,4.19673871,0.15626262,0.47656052,11,10.16893835,81.21590909
im000690.tif,11,4.31028201,0.15567333,0.46400676,11,10.22852248,82.17045455
im000689.tif,14,4.16488464,0.1934148,0.48020538,14,9.01695289,63.85714286
im000688.tif,15,4.09781343,0.19444941,0.48806517,15,8.71607478,59.66666667
im000687.tif,15,4.07136001,0.17675985,0.49123634,15,8.73917342,59.98333333
im000686.tif,13,4.06293582,0.17270376,0.49225488,13,9.425123,69.76923077
im000685.tif,13,3.89069644,0.15015367,0.51404679,13,9.46336421,70.33653846
im000684.tif,17,3.80328938,0.17809157,0.52586059,17,8.51357936,56.92647059
im000683.tif,17,3.85854213,0.17960476,0.51833048,17,8.69151458,59.33088235
im000682.tif,16,4.2272914,0.17697065,0.47311619,16,9.44754368,70.1015625
im000681.tif,15,4.297313,0.16656319,0.4654071,15,9.98950196,78.375
im000680.tif,18,4.22231026,0.15933404,0.47367433,18,9.38197876,69.13194444
im000679.tif,17,4.31696783,0.18287274,0.46328814,17,9.49754729,70.84558824
im000678.tif,18,4.43409212,0.15055536,0.45105062,18,9.40315973,69.44444444
im000677.tif,16,4.42110424,0.16220681,0.45237567,16,9.96108226,77.9296875
im000676.tif,18,4.47378707,0.16588095,0.44704854,18,9.70076188,73.90972222
im000675.tif,18,4.45535856,0.15659941,0.44889765,18,9.85269878,76.24305556
im000674.tif,18,4.50010604,0.14549687,0.44443397,18,10.1161568,80.375
im000673.tif,14,4.79020747,0.12865715,0.41751845,14,11.55064133,104.78571429
im000672.tif,12,4.79444509,0.12340503,0.41714942,12,12.39238707,120.61458333
im000671.tif,16,4.54871461,0.15254746,0.43968465,16,10.5893628,88.0703125
im000670.tif,21,4.44314992,0.18890621,0.45013111,21,8.95369301,62.96428571
im000669.tif,16,4.42301526,0.1666929,0.45218022,16,10.00542149,78.625
im000668.tif,20,4.21607922,0.17970365,0.47437439,20,8.81111691,60.975
im000667.tif,18,4.1346878,0.1843857,0.48371246,18,9.12833252,65.44444444
im000666.tif,19,4.04622453,0.19715888,0.49428794,19,8.77386648,60.46052632
im000665.tif,19,3.93345152,0.18329238,0.5084593,19,8.7317578,59.88157895
im000664.tif,18,3.99224926,0.17767071,0.50097072,18,9.21365716,66.67361111
im000663.tif,20,4.03678992,0.19440534,0.49544317,20,8.81969265,61.09375
im000662.tif,21,3.96149769,0.18164642,0.50485957,21,8.82323657,61.14285714
im000661.tif,22,3.78512256,0.17244001,0.52838448,22,8.54027926,57.28409091
im000660.tif,19,4.0207373,0.17361076,0.49742121,19,9.44690638,70.09210526
im000659.tif,22,4.00102234,0.18730957,0.49987224,22,8.86081414,61.66477273
im000658.tif,20,4.01595913,0.15867699,0.49801304,20,9.46469015,70.35625
im000657.tif,24,3.99728275,0.16649531,0.50033989,24,8.68749678,59.27604167
im000656.tif,20,4.13594534,0.15340168,0.48356538,20,9.96078268,77.925
im000655.tif,19,4.16059488,0.1301699,0.48070049,19,10.25023864,82.51973684
im000654.tif,24,4.07477003,0.1604818,0.49082525,24,9.26915009,67.47916667
im000653.tif,21,4.28185171,0.14127549,0.46708764,21,10.09215461,79.99404762
im000652.tif,18,4.33483913,0.11929889,0.46137814,18,11.12278933,97.16666667
im000651.tif,21,4.23636093,0.13327686,0.47210331,21,10.27191065,82.86904762
im000650.tif,23,4.14839486,0.14149657,0.48211418,23,9.88329987,76.7173913
im000649.tif,24,4.24005934,0.15112432,0.47169151,24,9.732611,74.39583333
im000648.tif,27,4.17533826,0.16738546,0.47900311,27,9.2747129,67.56018519
im000647.tif,30,4.15627124,0.16469528,0.48120055,30,9.04083368,64.19583333
im000646.tif,25,4.14199505,0.12946559,0.4828591,25,10.06157424,79.51
im000645.tif,29,4.12777807,0.13513584,0.48452217,29,9.69735113,73.85775862
im000644.tif,32,4.34967093,0.1385611,0.4598049,32,9.69181397,73.7734375
im000643.tif,28,4.45065568,0.11875009,0.44937199,28,10.78436251,91.34375
im000642.tif,27,4.397166,0.11845571,0.45483841,27,11.07153013,96.27314815
im000641.tif,23,4.69044783,0.09699756,0.42639852,23,12.49163888,122.55434783
im000640.tif,18,5.07255869,0.08824243,0.39427834,19,14.37649592,162.32894737
im000639.tif,18,5.06687016,0.07794731,0.39472099,19,14.82174352,172.53947368
im000638.tif,21,5.11511453,0.06849958,0.39099809,21,14.26343192,159.78571429
im000637.tif,14,5.26909417,0.06023446,0.37957188,15,17.17337241,231.63333333
im000636.tif,14,5.06084753,0.05618284,0.39519072,15,17.23073536,233.18333333
im000635.tif,19,4.92368251,0.08013976,0.40620003,19,15.05835021,178.09210526
im000634.tif,19,4.91846165,0.07631325,0.40663121,19,15.08308411,178.67763158
im000633.tif,20,4.76862865,0.07753318,0.41940779,20,14.52308811,165.65625
im000632.tif,21,4.84991314,0.0802756,0.41237852,21,14.23976742,159.25595238
im000631.tif,23,4.71096667,0.07331662,0.42454132,23,13.49678525,143.07065217
im000630.tif,25,4.58378345,0.08508325,0.43632079,25,12.93803706,131.47
im000629.tif,30,4.50240865,0.08910204,0.44420668,30,11.80356883,109.425
im000628.tif,29,4.63239764,0.09342353,0.43174187,30,12.15497979,116.0375
im000627.tif,28,4.61718591,0.0863641,0.43316428,28,12.72356073,127.14732143
im000626.tif,29,4.65380834,0.08977788,0.42975556,29,12.54936493,123.68965517
im000625.tif,26,4.72662018,0.09676036,0.42313533,27,13.25767715,138.0462963
im000624.tif,28,4.74337123,0.08822434,0.42164104,28,13.10017181,134.78571429
im000623.tif,34,4.69700322,0.09808847,0.42580341,34,11.99737146,113.04779412
im000622.tif,31,4.73023511,0.09925024,0.42281196,31,12.54894877,123.68145161
im000621.tif,29,4.7490207,0.09311653,0.42113946,31,12.59692868,124.62903226
im000620.tif,34,4.629776,0.09896922,0.43198634,36,11.70117348,107.53472222
im000619.tif,36,4.56556438,0.09011854,0.43806194,38,11.5079827,104.01315789
im000618.tif,38,4.51090647,0.10485757,0.44336987,40,11.16147534,97.84375
im000617.tif,37,4.53883115,0.10465544,0.44064208,39,11.29210679,100.1474359
im000616.tif,36,4.49412763,0.08687744,0.44502519,41,11.01712277,95.32926829
im000615.tif,37,4.52776332,0.09289001,0.4417192,39,11.26315819,99.63461538
im000614.tif,35,4.61800166,0.09044244,0.43308776,36,11.91161751,111.4375
im000613.tif,35,4.82390832,0.09872955,0.41460158,37,11.96772929,112.48986486
im000612.tif,32,4.91245581,0.09698896,0.40712834,35,12.38851828,120.53928571
im000611.tif,32,4.92828668,0.07614052,0.40582055,35,12.43980003,121.53928571
im000610.tif,28,4.87217467,0.07893264,0.41049431,31,13.19314342,136.70564516
im000609.tif,35,4.71100237,0.09082821,0.4245381,37,11.96395475,112.41891892
im000608.tif,33,4.64034852,0.08735807,0.43100211,33,12.60648424,124.81818182
im000607.tif,36,4.72950448,0.0909778,0.42287728,36,11.89341737,111.09722222
im000606.tif,28,4.88513497,0.07825985,0.40940527,30,13.38648033,140.74166667
im000605.tif,24,5.12518417,0.06725606,0.39022988,26,14.49577091,165.03365385
im000604.tif,23,5.24269286,0.06834885,0.38148334,25,14.959644,175.765
im000603.tif,29,5.27879609,0.07273481,0.37887427,32,13.300216,138.93359375
im000602.tif,24,5.34326614,0.0695552,0.3743029,28,14.40519438,162.97767857
im000601.tif,23,5.31398988,0.0517895,0.37636504,28,14.45030399,164.0
im000600.tif,14,3.33098005,0.18961213,0.60042389,14,7.83289414,48.1875
im000599.tif,16,3.28269627,0.1684072,0.60925527,16,7.66926976,46.1953125
im000598.tif,12,3.62473589,0.15806325,0.55176434,12,8.99981128,63.61458333
im000597.tif,16,3.49657748,0.21589053,0.5719879,16,7.43280967,43.390625
im000596.tif,17,3.43949057,0.16280804,0.58148146,17,8.01104801,50.40441176
im000595.tif,11,3.72107546,0.11998092,0.53747902,11,10.56803502,87.71590909
im000594.tif,10,3.92680374,0.09378628,0.50932008,10,11.64337496,106.475
im000593.tif,12,4.11784531,0.12720624,0.4856909,12,10.78805136,91.40625
im000592.tif,11,4.45255818,0.12302431,0.44917998,12,11.02938929,95.54166667
im000591.tif,12,4.22032863,0.09799152,0.47389674,12,11.13292019,97.34375
im000590.tif,16,4.01370992,0.11311518,0.49829211,16,9.86525457,76.4375
im000589.tif,20,3.70858951,0.15897957,0.53928859,20,8.81066533,60.96875
im000588.tif,20,3.84032294,0.14158109,0.52078953,20,9.38998607,69.25
im000587.tif,18,3.92516912,0.11750395,0.50953219,18,10.07981881,79.79861111
im000586.tif,15,4.16107963,0.11564659,0.48064449,15,11.54775397,104.73333333
im000585.tif,13,4.20289123,0.07740368,0.4758629,13,12.52997326,123.30769231
im000584.tif,15,4.27438149,0.09169546,0.46790395,15,11.85156287,110.31666667
im000583.tif,19,4.34628101,0.11295866,0.46016353,19,10.76210554,90.96710526
im000582.tif,23,4.16915799,0.12851786,0.47971317,23,10.02856343,78.98913043
im000581.tif,17,4.33842096,0.10621478,0.46099722,17,12.00770654,113.24264706
im000580.tif,18,4.3293307,0.10754786,0.46196517,18,11.86103401,110.49305556
im000579.tif,18,4.36220393,0.09719057,0.45848384,18,12.28111699,118.45833333
im000578.tif,24,4.30240927,0.10462365,0.46485582,24,10.47714133,86.21354167
im000577.tif,21,4.1805755,0.09972789,0.47840303,21,11.38941866,101.88095238
im000576.tif,25,4.14679941,0.10468779,0.48229967,25,10.23782591,82.32
im000575.tif,22,4.22654211,0.09899469,0.47320007,22,11.01910854,95.36363636
im000574.tif,20,4.20976495,0.10759392,0.47508591,20,11.46464608,103.23125
im000573.tif,22,4.30807222,0.12041316,0.46424477,22,10.98294033,94.73863636
im000572.tif,20,4.3070162,0.11233109,0.4643586,20,11.47193194,103.3625
im000571.tif,17,4.42768965,0.09742431,0.45170284,17,12.44681863,121.67647059
im000570.tif,19,4.41449724,0.11607551,0.45305272,19,11.70858839,107.67105263
im000569.tif,19,4.32084558,0.10408756,0.46287236,19,11.75678016,108.55921053
im000568.tif,26,4.251469,0.1176803,0.47042563,26,10.03047404,79.01923077
im000567.tif,22,4.24780088,0.11874095,0.47083186,22,10.91654161,93.59659091
im000566.tif,20,4.19336294,0.09801642,0.47694417,20,11.54109058,104.6125
im000565.tif,22,4.21005196,0.10705646,0.47505352,22,11.02698402,95.5
im000564.tif,27,3.96355518,0.11136703,0.50459749,27,9.84536718,76.12962963
im000563.tif,25,4.00384392,0.12505054,0.49951997,25,10.11993196,80.435
im000562.tif,25,4.20108436,0.12363208,0.47606757,25,10.27878482,82.98
im000561.tif,19,4.34241249,0.10643451,0.46057347,19,11.88468862,110.93421053
im000560.tif,23,4.30928943,0.1098971,0.46411364,23,11.16108785,97.83695652
im000559.tif,21,4.52145259,0.10044357,0.44233572,21,11.93211904,111.82142857
im000558.tif,15,4.70731674,0.06957158,0.4248705,16,13.91659698,152.109375
im000557.tif,17,4.68984282,0.09114769,0.42645352,17,13.45662948,142.22058824
im000556.tif,15,4.51652307,0.07369416,0.44281851,15,14.36044445,161.96666667
im000555.tif,15,4.39706288,0.06503454,0.45484908,15,14.48880154,164.875
im000554.tif,19,4.36841112,0.06918561,0.45783237,19,12.73297403,127.33552632
im000553.tif,18,4.38831215,0.08987531,0.45575609,18,13.172481,136.27777778
im000552.tif,20,4.29556235,0.07670026,0.46559678,20,12.82833626,129.25
im000551.tif,20,4.28158894,0.08014479,0.4671163,20,13.46866007,142.475
im000550.tif,22,4.41515411,0.0643302,0.45298532,22,13.4200703,141.44886364
im000549.tif,24,4.46796172,0.08200979,0.44763141,24,13.02049045,133.15104167
im000548.tif,24,4.3813233,0.07066532,0.45648309,24,13.06853155,134.13541667
im000547.tif,25,4.31130913,0.07243586,0.46389622,25,12.68360424,126.35
im000546.tif,24,4.25498535,0.08144677,0.47003687,25,12.4937105,122.595
im000545.tif,27,4.28656502,0.10822333,0.46657405,27,11.6112842,105.88888889
im000544.tif,38,4.05143731,0.14015623,0.49365197,38,9.59667986,72.33223684
im000543.tif,36,4.03469194,0.13301727,0.49570079,36,9.89344682,76.875
im000542.tif,34,4.06131237,0.12042181,0.49245166,34,10.35601403,84.23161765
im000541.tif,27,4.12246956,0.09932046,0.48514609,27,11.84524457,110.19907407
im000540.tif,26,4.17358532,0.09339289,0.47920429,26,12.30692544,118.95673077
im000539.tif,27,4.0999317,0.08847142,0.487813,27,11.88920384,111.01851852
im000538.tif,27,4.0575957,0.06609156,0.49290273,27,12.24193653,117.7037037
im000537.tif,20,4.10448758,0.05584534,0.48727154,21,13.96949164,153.26785714
im000536.tif,20,4.18282578,0.05921973,0.47814566,21,13.79891091,149.54761905
im000535.tif,23,4.01960929,0.0647767,0.4975608,24,12.65974043,125.875
im000534.tif,24,4.04290609,0.07855927,0.49469366,25,12.31407583,119.095
im000533.tif,27,3.89102665,0.07027676,0.51400316,28,11.52847543,104.38392857
im000532.tif,30,3.88553968,0.08341803,0.51472901,31,10.74400019,90.66129032
im000531.tif,26,3.9692267,0.09164169,0.50387649,27,11.63081283,106.24537037
im000530.tif,28,3.87034395,0.10376093,0.51674994,29,11.10805949,96.90948276
im000529.tif,30,3.83923168,0.08866978,0.52093756,31,10.79762459,91.56854839
im000528.tif,23,3.80704758,0.08991495,0.52534148,24,12.35782341,119.94270833
im000527.tif,30,3.81528117,0.10595038,0.52420776,31,10.90408229,93.38306452
im000526.tif,32,3.75361369,0.08830981,0.53281988,32,11.03487436,95.63671875
im000525.tif,39,3.70913165,0.10049922,0.53920976,39,10.09293443,80.00641026
im000524.tif,34,3.87876591,0.09607891,0.51562792,35,10.89151046,93.16785714
im000523.tif,37,3.81406961,0.09202917,0.52437428,37,10.77523465,91.18918919
im000522.tif,33,3.88251869,0.08278222,0.51512952,33,11.77059002,108.81439394
im000521.tif,29,4.01997847,0.08172517,0.4975151,29,12.65323613,125.74568966
im000520.tif,37,4.02838995,0.10166889,0.49647627,37,11.19826731,98.48986486
im000519.tif,30,4.2103268,0.07953932,0.47502251,30,12.83681124,129.42083333
im000518.tif,27,4.26060659,0.07619948,0.46941673,27,13.76548932,148.82407407
im000517.tif,25,4.35884066,0.05945914,0.4588376,25,14.52478662,165.695
im000516.tif,19,4.51167249,0.04629563,0.44329459,19,17.04085557,228.07236842
im000515.tif,20,4.62510854,0.05324224,0.43242228,22,16.07535341,202.96022727
im000514.tif,28,4.55530782,0.06345253,0.43904827,29,13.80327567,149.64224138
im000513.tif,22,4.52383693,0.05493389,0.44210258,23,15.40050207,186.27717391
im000512.tif,26,4.52815141,0.06788662,0.44168134,27,14.06707667,155.41666667
im000511.tif,31,4.47849052,0.0789325,0.44657904,32,12.7359238,127.39453125
im000510.tif,33,4.39912599,0.08015003,0.45463576,34,12.42611689,121.27205882
im000509.tif,32,4.38325689,0.08216633,0.45628172,33,12.69265084,126.53030303
im000508.tif,28,4.36646369,0.07026484,0.45803656,29,13.72012686,147.84482759
im000507.tif,29,4.36683737,0.06729713,0.45799736,30,13.63736984,146.06666667
im000506.tif,25,4.41776488,0.0664037,0.45271762,26,14.61918613,167.85576923
im000505.tif,31,4.32591786,0.06017661,0.46232963,32,13.34110049,139.7890625
im000504.tif,33,4.31109606,0.07136396,0.46391915,34,12.97040693,132.12867647
im000503.tif,28,4.37452547,0.05573364,0.45719245,31,13.7243327,147.93548387
im000502.tif,30,4.35171799,0.06309558,0.4595886,32,13.54110096,144.01171875
im000501.tif,30,4.41027191,0.06419168,0.45348678,32,13.61381399,145.5625
im000500.tif,2,4.1422978,0.19512195,0.48282381,2,9.06222658,64.5
im000499.tif,3,3.95754528,0.25,0.50536377,3,7.75974356,47.29166667
im000498.tif,5,3.01273231,0.17234134,0.66384922,5,7.50181231,44.2
im000497.tif,5,2.9596321,0.11826657,0.67575967,5,7.55677137,44.85
im000496.tif,6,2.8992063,0.26865592,0.68984398,6,6.22528944,30.4375
im000495.tif,5,2.8097575,0.27027027,0.7118052,5,6.16749799,29.875
im000494.tif,5,2.71198161,0.23836127,0.73746813,5,5.81963675,26.6
im000493.tif,4,2.63572365,0.25,0.75880489,4,6.23486927,30.53125
im000492.tif,5,2.31169715,0.27811861,0.86516523,5,5.07770625,20.25
im000491.tif,8,2.2166976,0.37293233,0.90224305,8,4.39289618,15.15625
im000490.tif,5,2.96526366,0.24096386,0.67447628,5,6.73728356,35.65
im000489.tif,5,3.2545663,0.26315789,0.6145212,5,6.72546168,35.525
im000488.tif,6,3.29217031,0.23300971,0.60750198,6,7.20493146,40.77083333
im000487.tif,9,3.10256132,0.23216882,0.64462868,9,6.20750998,30.26388889
im000486.tif,7,3.28777496,0.22916541,0.60831414,7,7.27688967,41.58928571
im000485.tif,7,3.35375128,0.20227891,0.59634714,7,7.82781279,48.125
im000484.tif,6,3.69785149,0.18887517,0.5408546,6,8.53307603,57.1875
im000483.tif,6,3.59004303,0.18897638,0.55709639,6,8.48475609,56.54166667
im000482.tif,6,3.59806506,0.15033735,0.55585432,6,9.50789186,71.0
im000481.tif,10,3.51090842,0.20901372,0.56965314,10,7.87645839,48.725
im000480.tif,12,3.5369018,0.2272754,0.56546665,12,7.58952083,45.23958333
im000479.tif,14,3.66519023,0.24454148,0.54567427,14,7.35613218,42.5
im000478.tif,12,3.78209076,0.19078493,0.52880804,12,8.61044004,58.22916667
im000477.tif,13,3.84288641,0.18998386,0.52044213,13,8.53845458,57.25961538
im000476.tif,11,4.03980958,0.16184282,0.49507284,11,9.71338993,74.10227273
im000475.tif,12,3.97153067,0.14850731,0.50358418,12,9.53435883,71.39583333
im000474.tif,16,3.89805499,0.19956308,0.51307639,16,8.53016123,57.1484375
im000473.tif,12,3.93802172,0.13854882,0.50786921,12,10.24707147,82.46875
im000472.tif,16,3.96008566,0.16499413,0.50503958,16,9.3405969,68.5234375
im000471.tif,17,4.01174747,0.16797874,0.49853587,17,9.22451745,66.83088235
im000470.tif,18,3.95115772,0.17441872,0.50618076,18,8.96116682,63.06944444
im000469.tif,18,3.96384379,0.16394492,0.50456075,18,9.07782423,64.72222222
im000468.tif,18,3.95505947,0.15813325,0.5056814,18,9.10942473,65.17361111
im000467.tif,18,4.1344217,0.15900382,0.48374359,18,9.39375186,69.30555556
im000466.tif,16,4.26992787,0.15172979,0.46839199,16,10.02726958,78.96875
im000465.tif,17,4.38194858,0.16049967,0.45641795,17,9.80170461,75.45588235
im000464.tif,14,4.53709112,0.14535971,0.44081107,14,10.88378383,93.03571429
im000463.tif,15,4.73146585,0.1543781,0.42270198,15,10.58463365,87.99166667
im000462.tif,18,4.49546334,0.17296071,0.44489296,18,9.62113732,72.70138889
im000461.tif,17,4.31356002,0.16029136,0.46365415,17,9.57510362,72.00735294
im000460.tif,17,4.19450694,0.16924498,0.47681409,17,9.45011361,70.13970588
im000459.tif,20,3.86566715,0.2000935,0.51737512,20,8.3249036,54.43125
im000458.tif,17,3.65596789,0.1616153,0.54705076,17,8.77673017,60.5
im000457.tif,19,3.61859847,0.17915213,0.55270017,19,8.37778789,55.125
im000456.tif,16,3.75370091,0.16856991,0.5328075,16,9.11912593,65.3125
im000455.tif,19,3.68571723,0.18535697,0.54263523,19,8.18509954,52.61842105
im000454.tif,17,3.80711943,0.17988824,0.52533156,17,8.68397126,59.22794118
im000453.tif,15,4.13760829,0.16533409,0.48337103,15,9.59177603,72.25833333
im000452.tif,17,4.10443974,0.1561666,0.48727722,17,9.43077553,69.85294118
im000451.tif,13,4.30728111,0.1402264,0.46433004,13,10.86086084,92.64423077
im000450.tif,14,4.33326773,0.13119592,0.46154545,14,10.57438962,87.82142857
im000449.tif,15,4.10550643,0.14071258,0.48715062,15,10.2774428,82.95833333
im000448.tif,14,4.1632948,0.14443089,0.48038875,14,10.49290789,86.47321429
im000447.tif,15,4.21567346,0.14550534,0.47442005,15,10.16428939,81.14166667
im000446.tif,17,4.1903548,0.16229011,0.47728655,17,9.46051005,70.29411765
im000445.tif,17,4.23247327,0.17876666,0.47253695,17,9.4540755,70.19852941
im000444.tif,18,4.19413551,0.17901925,0.47685631,18,9.34278568,68.55555556
im000443.tif,16,4.25238092,0.13891587,0.47032475,16,10.22326082,82.0859375
im000442.tif,13,4.31564159,0.06846565,0.46343051,13,11.91238833,111.45192308
im000441.tif,11,4.50293156,0.09168526,0.4441551,12,12.79728239,128.625
im000440.tif,13,4.4831526,0.09308706,0.44611464,13,12.42695721,121.28846154
im000439.tif,14,4.4880918,0.08760463,0.44562368,16,11.8063495,109.4765625
im000438.tif,15,4.59878685,0.1054744,0.4348973,16,12.11571679,115.2890625
im000437.tif,18,4.53645676,0.10461533,0.44087271,19,11.52798237,104.375
im000436.tif,21,4.47948175,0.12394593,0.44648022,21,11.36043579,101.36309524
im000435.tif,22,4.35370375,0.118336,0.45937898,22,11.13243282,97.33522727
im000434.tif,24,4.31386905,0.11070882,0.46362093,24,11.25643057,99.515625
im000433.tif,24,4.292521,0.10775661,0.46592667,24,11.56789306,105.09895833
im000432.tif,24,4.35314128,0.11014274,0.45943834,24,11.73239666,108.109375
im000431.tif,24,4.4752612,0.08294429,0.44690129,24,12.32370092,119.28125
im000430.tif,25,4.54949081,0.09551671,0.43960964,25,12.15144395,115.97
im000429.tif,23,4.79372598,0.10534806,0.417212,23,12.9122106,130.94565217
im000428.tif,24,4.71370007,0.08696159,0.42429513,24,12.71983736,127.07291667
im000427.tif,24,4.60720679,0.09186806,0.4341025,24,12.87374644,130.16666667
im000426.tif,30,4.52788012,0.11312922,0.44170781,30,11.63562654,106.33333333
im000425.tif,32,4.43728215,0.11323502,0.45072635,32,11.29744737,100.2421875
im000424.tif,25,4.7232129,0.08363869,0.42344058,25,13.14961202,135.805
im000423.tif,24,4.7217076,0.08623538,0.42357557,24,13.3990077,141.00520833
im000422.tif,27,4.55483794,0.08546005,0.43909356,27,12.70946411,126.86574074
im000421.tif,26,4.61263225,0.08003525,0.4335919,26,13.12341466,135.26442308
im000420.tif,24,4.54109375,0.07566442,0.44042253,25,13.19431859,136.73
im000419.tif,22,4.49658219,0.0733157,0.44478226,23,13.63958536,146.11413043
im000418.tif,24,4.5165251,0.07403837,0.44281831,24,13.30289569,138.98958333
im000417.tif,24,4.40153287,0.0742067,0.45438716,24,13.17164192,136.26041667
im000416.tif,28,4.32190995,0.09346044,0.46275837,28,12.1263267,115.49107143
im000415.tif,34,4.21747304,0.10691049,0.47421761,35,10.9104905,93.49285714
im000414.tif,32,4.08996379,0.0904592,0.48900188,33,11.31409753,100.53787879
im000413.tif,29,3.98245922,0.08020559,0.50220225,29,12.12453242,115.45689655
im000412.tif,24,4.03380743,0.0737174,0.49580949,24,13.53736627,143.93229167
im000411.tif,30,4.03999893,0.063096,0.49504964,30,12.42349221,121.22083333
im000410.tif,32,4.08638428,0.06770753,0.48943023,33,11.97108888,112.5530303
im000409.tif,28,4.31430659,0.07103522,0.46357392,28,13.35839795,140.15178571
im000408.tif,30,4.48945102,0.07116701,0.44548877,30,12.94934933,131.7
im000407.tif,30,4.57093596,0.07744645,0.43754715,31,12.92045406,131.11290323
im000406.tif,29,4.69086852,0.07458193,0.42636028,30,13.31654751,139.275
im000405.tif,29,4.68043964,0.0646948,0.42731029,30,13.36982505,140.39166667
im000404.tif,30,4.72976688,0.07996071,0.42285382,31,13.21025466,137.06048387
im000403.tif,29,4.82087191,0.08648614,0.41486271,31,13.29721805,138.87096774
im000402.tif,26,4.7867613,0.07367158,0.41781904,27,14.27051476,159.94444444
im000401.tif,28,4.63975674,0.06307027,0.43105708,31,13.39876023,141.0
im000400.tif,8,3.82909868,0.20955679,0.52231613,8,8.32299159,54.40625
im000399.tif,9,3.87399311,0.20985575,0.51626318,9,8.34394665,54.68055556
im000398.tif,8,3.9378295,0.18010427,0.50789401,8,9.15179156,65.78125
im000397.tif,9,3.96820647,0.21686747,0.50400603,9,8.41149298,55.56944444
im000396.tif,8,4.0318489,0.19880904,0.49605034,8,8.79145149,60.703125
im000395.tif,10,4.06256044,0.23668639,0.49230037,10,8.04044389,50.775
im000394.tif,9,3.98719983,0.19985305,0.50160516,9,8.48684003,56.56944444
im000393.tif,10,3.96880396,0.19795565,0.50393016,10,7.70382232,46.6125
im000392.tif,8,4.14144614,0.20728982,0.4829231,8,8.64080799,58.640625
im000391.tif,9,4.18957661,0.22497932,0.47737521,9,8.08015436,51.27777778
im000390.tif,9,3.91174795,0.20004494,0.51128039,9,8.13685789,52.0
im000389.tif,8,4.1821179,0.17844227,0.47822659,8,8.88822451,62.046875
im000388.tif,5,4.60160285,0.1400235,0.43463116,5,11.251304,99.425
im000387.tif,5,4.86017169,0.15625,0.4115081,5,11.03419827,95.625
im000386.tif,6,4.53088092,0.14244208,0.44141526,6,10.11091119,80.29166667
im000385.tif,5,4.41741138,0.13519093,0.45275385,5,11.12898813,97.275
im000384.tif,7,4.3870433,0.14961468,0.45588791,7,9.70082699,73.91071429
im000383.tif,7,4.46702122,0.14741117,0.44772565,7,9.91754782,77.25
im000382.tif,8,4.14779148,0.1871345,0.48218432,8,9.23618154,67.0
im000381.tif,8,3.85052708,0.14272658,0.51940941,8,9.46700202,70.390625
im000380.tif,9,3.94179821,0.20119173,0.50738265,9,8.57184531,57.70833333
im000379.tif,9,3.9957578,0.18156028,0.50053084,9,8.62634209,58.44444444
im000378.tif,8,3.9926482,0.18026291,0.50092067,8,8.9939146,63.53125
im000377.tif,9,3.98295441,0.19107096,0.50213982,9,8.43353874,55.86111111
im000376.tif,11,3.69958076,0.20548504,0.54060179,11,7.9643254,49.81818182
im000375.tif,11,3.63654636,0.16694059,0.54997237,11,8.74617934,60.07954545
im000374.tif,14,3.85265056,0.20112896,0.51912313,14,8.43256515,55.84821429
im000373.tif,13,3.87119733,0.18230559,0.51663602,13,8.90688598,62.30769231
im000372.tif,13,3.93017593,0.15730838,0.50888307,13,9.37498035,69.02884615
im000371.tif,12,3.83384472,0.14228361,0.52166954,12,9.71897416,74.1875
im000370.tif,15,3.66318654,0.16465938,0.54597274,15,8.84656943,61.46666667
im000369.tif,17,3.63342104,0.19519579,0.55044543,17,8.27490627,53.77941176
im000368.tif,20,3.72546208,0.21418403,0.53684616,20,7.91626546,49.21875
im000367.tif,17,3.88755952,0.19260666,0.51446158,17,8.75055722,60.13970588
im000366.tif,16,4.05592818,0.16919442,0.49310538,16,9.49166187,70.7578125
im000365.tif,16,4.16684574,0.13941012,0.47997937,16,10.15345332,80.96875
im000364.tif,15,4.44094244,0.13278243,0.45035486,15,10.668008,89.38333333
im000363.tif,16,4.44218923,0.14599473,0.45022846,16,10.4646332,86.0078125
im000362.tif,17,4.41302274,0.15486352,0.4532041,17,10.25449205,82.58823529
im000361.tif,22,4.25807723,0.16874903,0.46969557,22,9.21343905,66.67045455
im000360.tif,21,4.15253542,0.15817824,0.48163346,21,9.80031728,75.43452381
im000359.tif,23,4.03785394,0.15307355,0.49531262,23,9.52570611,71.26630435
im000358.tif,22,4.10762035,0.14940955,0.48689992,22,9.75723287,74.77272727
im000357.tif,21,4.13286703,0.14294281,0.48392556,21,10.04095947,79.18452381
